time,open,high,low,close
2016-11-28,35.99767104,36.08802664,35.20254176,35.43746632
2016-11-29,35.53685748,35.92538656,35.34711072,35.47360856
2016-11-30,35.49167968,35.88924432,35.34711072,35.62721308
2016-12-01,35.63624864,35.85310208,35.52782192,35.79888872
2016-12-02,35.81695984,35.916351,34.45259028,34.70558596
2016-12-05,34.26284352,34.85919048,34.26284352,34.3803058
2016-12-06,34.7417282,34.8320838,34.2899502,34.75076376
2016-12-07,34.75076376,35.15736396,34.75076376,35.12122172
2016-12-08,35.0579728,35.22964844,34.41644804,34.4706614
2016-12-09,34.49776808,34.786906,34.1544168,34.27187908
2016-12-12,34.335128,35.11218616,33.9737056,34.00081228
2016-12-13,33.76588772,34.13634568,33.39542976,33.88335
2016-12-14,33.7026388,33.9737056,32.68162052,32.71776276
2016-12-15,32.54608712,33.42253644,32.44669596,33.21471856
2016-12-16,33.19664744,33.50385648,32.85329616,33.35928752
2016-12-19,33.2508608,33.42253644,33.05207848,33.31410972
2016-12-20,33.18761188,34.67847928,33.18761188,34.57908812
2016-12-21,34.41644804,35.35614628,34.41644804,35.08507948
2016-12-22,34.94954608,35.18447064,34.49776808,34.58812368
2016-12-23,34.50680364,34.58812368,33.9737056,34.20863016
2016-12-26,34.20863016,34.6061948,33.72974548,34.43451916
2016-12-27,34.2447724,34.66944372,34.20863016,34.31705688
2016-12-28,34.35319912,35.238684,34.1544168,35.18447064
2016-12-29,34.99472388,35.58203528,34.75076376,35.36518184
2016-12-30,35.13025728,35.36518184,34.73269264,34.786906
2017-01-03,34.786906,35.02183056,34.5158392,34.6965504
2017-01-04,34.6965504,35.5549286,34.57908812,35.22061288
2017-01-05,35.22061288,35.70853312,34.9676172,35.56396416
2017-01-06,35.2838618,35.58203528,34.9224394,35.08507948
2017-01-09,35.08507948,35.30193292,34.8772616,35.22061288
2017-01-10,35.22061288,35.22964844,34.72365708,34.75979932
2017-01-11,34.63330148,34.97665276,34.561017,34.63330148
2017-01-12,34.63330148,34.76883488,33.88335,33.89238556
2017-01-13,34.2447724,34.2899502,33.49482092,33.50385648
2017-01-16,33.14243408,33.68456768,31.82324232,32.82618948
2017-01-17,33.00690068,33.51289204,32.51898044,33.39542976
2017-01-18,33.41350088,33.73878104,33.1605052,33.3412164
2017-01-19,33.2508608,33.3412164,32.979794,33.0701496
2017-01-20,32.8894384,33.88335,32.62740716,33.7929944
2017-01-23,33.7929944,33.99177672,33.6122832,33.7929944
2017-01-24,33.7929944,33.95563448,33.66649656,33.86527888
2017-01-25,33.86527888,34.37127024,33.72974548,33.95563448
2017-01-26,34.1544168,34.22670128,33.94659892,34.109239
2017-02-03,33.93756336,34.02791896,33.59421208,33.72070992
2017-02-06,33.8381722,34.29898576,33.7026388,34.2899502
2017-02-07,34.335128,34.6061948,34.17248792,34.35319912
2017-02-08,34.23573684,34.73269264,34.1544168,34.5158392
2017-02-09,34.68751484,34.81401268,34.48873252,34.76883488
2017-02-10,34.85919048,35.22061288,34.55198144,35.03086612
2017-02-13,34.9676172,35.22964844,34.66944372,34.91340384
2017-02-14,34.91340384,35.03086612,34.41644804,34.53391032
2017-02-15,34.53391032,34.75979932,34.1544168,34.16345236
2017-02-16,34.4254836,34.4706614,34.05502564,34.39837692
2017-02-17,34.335128,34.6513726,33.89238556,33.9737056
2017-02-20,33.9285278,33.94659892,33.2508608,33.59421208
2017-02-21,33.59421208,34.17248792,33.2508608,34.14538124
2017-02-22,34.13634568,34.13634568,33.75685216,33.91045668
2017-02-23,33.86527888,34.14538124,33.77492328,33.85624332
2017-02-24,33.8381722,34.38934136,33.8381722,34.3803058
2017-02-27,34.4254836,34.7417282,34.0640612,34.07309676
2017-02-28,34.07309676,34.4706614,34.03695452,34.41644804
2017-03-01,34.39837692,34.59715924,34.20863016,34.35319912
2017-03-02,34.35319912,34.50680364,33.59421208,33.7929944
2017-03-03,33.62131876,33.82010108,33.48578536,33.75685216
2017-03-06,33.76588772,35.08507948,33.76588772,35.00375944
2017-03-07,35.11218616,35.11218616,34.66040816,34.91340384
2017-03-08,34.94051052,34.94051052,34.4706614,34.6513726
2017-03-09,34.55198144,34.85015492,34.45259028,34.561017
2017-03-10,34.57005256,35.8259954,34.54294588,35.74467536
2017-03-13,35.78985316,35.81695984,35.47360856,35.66335532
2017-03-14,36.13320444,37.34396948,35.77178204,36.0067066
2017-03-15,35.7808176,36.4133068,35.52782192,36.368129
2017-03-16,36.4133068,36.96447596,36.14224,36.40427124
2017-03-17,36.34102232,36.57594688,35.84406652,35.98863548
2017-03-20,36.06091996,36.0970622,35.43746632,35.75371092
2017-03-21,35.75371092,36.46752016,35.52782192,36.44944904
2017-03-22,36.21452448,36.2325956,35.83503096,36.0067066
2017-03-23,36.2325956,36.39523568,35.5549286,36.03381328
2017-03-24,36.11513332,36.21452448,35.58203528,35.97959992
2017-03-27,35.9615288,36.08802664,35.1031506,35.13929284
2017-03-28,35.13929284,35.8259954,35.06700836,35.7356398
2017-03-29,35.8711732,35.8711732,35.07604392,35.07604392
2017-03-30,34.9224394,35.09411504,34.03695452,34.39837692
2017-03-31,34.41644804,34.85015492,34.13634568,34.1995946
2017-04-05,34.1995946,35.22061288,34.1995946,34.97665276
2017-04-06,34.99472388,35.6452842,34.98568832,35.44650188
2017-04-07,35.690462,35.72660424,35.25675512,35.49167968
2017-04-10,35.57299972,35.57299972,34.67847928,34.70558596
2017-04-11,34.86822604,34.86822604,34.0640612,34.44355472
2017-04-12,34.2899502,34.786906,34.25380796,34.50680364
2017-04-13,34.39837692,34.6513726,33.82010108,34.13634568
2017-04-14,34.1544168,34.1995946,33.6122832,33.91949224
2017-04-17,33.657461,34.10020344,33.431572,33.66649656
2017-04-18,33.7929944,34.58812368,33.68456768,34.20863016
2017-04-19,34.11827456,34.2899502,33.59421208,33.82913664
2017-04-20,33.71167436,34.1995946,33.71167436,34.05502564
2017-04-21,33.9285278,34.23573684,33.75685216,33.89238556
2017-04-24,33.91045668,33.91045668,32.58222936,33.3863942
2017-04-25,33.3863942,33.7929944,33.19664744,33.35928752
2017-04-26,33.21471856,33.64842544,33.01593624,33.32314528
2017-04-27,33.31410972,34.13634568,32.7990828,34.109239
2017-04-28,34.4254836,35.4193952,34.2447724,35.17543508
2017-05-02,35.4193952,35.4193952,34.99472388,35.16639952
2017-05-03,34.98568832,35.690462,34.98568832,35.60914196
2017-05-04,35.690462,35.76274648,35.238684,35.36518184
2017-05-05,35.1031506,35.62721308,34.8772616,34.91340384
2017-05-08,35.22061288,35.22061288,34.4254836,34.46162584
2017-05-09,34.46162584,34.88629716,34.335128,34.85015492
2017-05-10,34.75979932,35.6001064,34.75979932,35.07604392
2017-05-11,34.8320838,35.238684,34.4254836,35.03086612
2017-05-12,34.561017,35.08507948,34.335128,34.95858164
2017-05-15,35.1483284,35.5097508,34.9676172,35.3742174
2017-05-16,35.5097508,35.54589304,35.0579728,35.49167968
2017-05-17,35.6452842,36.15127556,35.52782192,35.92538656
2017-05-18,35.65431976,37.26264944,35.4193952,37.045796
2017-05-19,36.93736928,38.852908,36.8650848,37.68732076
2017-05-22,37.6331074,38.40113,37.045796,37.71442744
2017-05-23,37.47950288,38.45534336,37.2265072,37.93128088
2017-05-24,37.93128088,38.11199208,36.14224,38.00356536
2017-05-25,37.9041742,38.16620544,37.497574,37.57889404
2017-05-26,37.57889404,38.11199208,37.06386712,37.56082292
2017-05-31,37.53371624,38.11199208,37.39818284,37.949352
2017-06-01,37.949352,38.57280564,36.6843736,36.84701368
2017-06-02,36.5036624,37.20843608,36.34102232,37.0006182
2017-06-05,36.97351152,38.41016556,36.819907,38.29270328
2017-06-06,38.13909876,38.84387244,38.13909876,38.68123236
2017-06-07,38.46437892,39.64803728,38.46437892,39.37697048
2017-06-08,39.3498638,39.756464,38.97940584,39.59382392
2017-06-09,39.6661084,39.73839288,38.92519248,39.56671724
2017-06-12,39.6661084,39.96428188,39.4402194,39.72935732
2017-06-13,39.82874848,40.12692196,39.078797,39.2595082
2017-06-14,39.26854376,39.8468196,39.18722372,39.6661084
2017-06-15,39.55768168,39.97331744,39.40407716,39.72032176
2017-06-16,39.7754233,40.29902587,39.1324026,39.1324026
2017-06-19,38.86600831,39.499843,38.53531195,38.74659018
2017-06-20,38.9486824,39.60088911,38.77414821,39.04972851
2017-06-21,39.41716891,41.5207652,39.04972851,41.4289051
2017-06-22,41.69529939,41.69529939,40.1428637,40.24390981
2017-06-23,40.45518804,40.49193208,39.32530881,39.72030724
2017-06-26,40.02344557,41.41971909,39.7754233,40.81344243
2017-06-27,40.85937248,41.57588126,39.7754233,40.31739789
2017-06-28,40.418444,40.47356006,39.34368083,40.00507355
2017-06-29,40.1428637,41.1533248,39.78460931,40.88693051
2017-06-30,40.8777445,40.8777445,40.0510036,40.62053622
2017-07-03,40.6021642,41.10739475,39.96832951,40.9696046
2017-07-04,40.61135021,40.84100046,40.2347238,40.39088597
2017-07-05,40.68483829,40.68483829,39.81216734,40.13367769
2017-07-06,40.24390981,40.24390981,39.3161228,39.90402744
2017-07-07,39.81216734,40.8777445,39.60088911,39.98670153
2017-07-10,39.63763315,40.03263158,38.83845028,38.89356634
2017-07-11,39.06810053,39.36205285,38.581242,39.00379846
2017-07-12,38.74659018,39.47228497,38.35159175,39.04972851
2017-07-13,38.90275235,39.21507669,38.0300814,38.22298761
2017-07-14,38.1219415,39.499843,37.48810681,39.37123886
2017-07-17,39.3161228,40.1428637,37.9382213,39.32530881
2017-07-18,39.47228497,39.74786527,38.2138016,38.92112437
2017-07-19,38.68228811,39.74786527,38.68228811,39.51821502
2017-07-20,39.3161228,42.76087655,39.29775078,42.31076206
2017-07-21,42.255646,42.26483201,41.5207652,41.68611338
2017-07-24,41.38297505,41.98925171,41.38297505,41.46564914
2017-07-25,41.41053308,41.87901959,41.30948697,41.5207652
2017-07-26,41.53913722,41.56669525,40.27146784,40.62972223
2017-07-27,40.28983986,41.59425328,40.28983986,41.07065071
2017-07-28,41.02472066,41.5207652,40.418444,41.1533248
2017-07-31,41.16251081,42.47611024,41.0614647,42.05355378
2017-08-01,42.26483201,42.77006256,40.8777445,41.09820874
2017-08-02,41.0614647,41.0614647,40.418444,40.86855849
2017-08-03,40.85937248,41.19006884,40.47356006,40.71239632
2017-08-04,40.42763001,40.85937248,40.17042173,40.80425642
2017-08-07,40.85937248,40.89611652,40.39088597,40.57460617
2017-08-08,40.42763001,40.6021642,40.12449168,40.35414193
2017-08-09,40.35414193,40.418444,39.78460931,40.3265839
2017-08-10,39.92239946,40.55623415,39.63763315,39.72949325
2017-08-11,39.499843,40.20716577,39.09565856,39.80298133
2017-08-14,39.44472694,40.5103041,39.44472694,39.79379532
2017-08-15,39.6835632,41.13495278,39.63763315,40.1428637
2017-08-16,40.1428637,40.75832637,39.54577305,40.38169996
2017-08-17,39.83972537,40.70321031,39.83972537,40.0510036
2017-08-18,40.5103041,41.93413565,40.5103041,41.6126253
2017-08-21,42.1637859,42.7149465,41.80553151,42.27401802
2017-08-22,42.44855221,42.67820246,41.83308954,42.01680974
2017-08-23,41.6126253,41.93413565,41.03390667,41.73204343
2017-08-24,41.73204343,41.91576363,40.8777445,40.93286056
2017-08-25,40.93286056,41.72285742,40.93286056,41.65855535
2017-08-28,41.8882056,42.255646,41.23599889,41.337045
2017-08-29,41.5207652,41.5207652,40.42763001,41.09820874
2017-08-30,40.83181445,41.17169682,40.63890824,40.97879061
2017-08-31,41.41053308,41.41053308,40.44600203,40.84100046
2017-09-01,40.84100046,41.23599889,39.96832951,40.54704814
2017-09-04,40.73995435,42.67820246,40.42763001,42.61390039
2017-09-05,42.76087655,43.16506099,41.98925171,42.59552837
2017-09-06,42.59552837,44.50621845,42.20971595,44.25819618
2017-09-07,44.05610396,44.62563658,43.8172677,43.84482573
2017-09-08,43.79889568,45.25028526,43.66110553,43.89075578
2017-09-11,44.45110239,44.90121688,44.03773194,44.72668269
2017-09-12,44.75424072,45.97598005,44.6440086,45.44319147
2017-09-13,45.44319147,46.06784015,45.1951692,45.78307384
2017-09-14,45.78307384,46.00353808,44.37761431,44.88284486
2017-09-15,44.2765682,45.00226299,44.19389411,44.80935678
2017-09-18,44.35924229,45.4707495,44.35924229,44.68993865
2017-09-19,44.42354436,45.3788894,43.73459361,44.12040603
2017-09-20,44.11122002,45.72795778,43.91831381,45.26865728
2017-09-21,45.3788894,45.77388783,45.08493708,45.25028526
2017-09-22,45.59016763,45.59016763,44.28575421,44.65319461
2017-09-25,44.65319461,46.0219101,44.2765682,45.7463298
2017-09-26,45.73714379,46.1137702,45.1033091,45.86574793
2017-09-27,45.93005,45.93005,44.66238062,45.38807541
2017-09-28,45.3788894,45.46156349,44.70831067,45.18598319
2017-09-29,45.00226299,45.79225985,45.00226299,45.77388783
2017-10-09,46.3893505,47.39062559,45.7463298,45.76470182
2017-10-10,45.38807541,45.63609768,44.62563658,45.3788894
2017-10-11,45.48912152,46.55469868,45.08493708,45.93005
2017-10-12,45.97598005,47.07830125,45.76470182,46.69248883
2017-10-13,46.58225671,46.58225671,45.47993551,45.84737591
2017-10-16,45.38807541,46.16888626,43.91831381,45.02063501
2017-10-17,45.00226299,45.22272723,44.50621845,44.52459047
2017-10-18,44.12959204,44.96551895,44.12959204,44.67156663
2017-10-19,44.96551895,45.87493394,44.67156663,45.12168112
2017-10-20,44.9195889,46.15051424,44.74505471,45.29621531
2017-10-23,45.29621531,46.0219101,45.02063501,46.00353808
2017-10-24,46.2974904,48.08876235,46.0219101,47.86829811
2017-10-25,47.62946185,47.75806599,47.3079515,47.56515978
2017-10-26,47.56515978,47.89585614,46.74760489,47.51922973
2017-10-27,48.38271467,48.38271467,47.05074322,47.33550953
2017-10-30,47.74887998,50.21073066,47.3998116,49.58608198
2017-10-31,49.3288737,49.5125939,47.65701988,48.20818048
2017-11-01,48.23573851,50.50468298,47.86829811,50.44038091
2017-11-02,50.523055,50.523055,49.12678148,49.6963141
2017-11-03,49.34724572,50.78026328,49.20026956,49.54015193
2017-11-06,49.50340789,50.74351924,48.9614333,50.4311949
2017-11-07,50.67921717,51.01909954,49.9718944,50.523055
2017-11-08,50.7986353,51.6253762,50.51386899,51.1660757
2017-11-09,50.99154151,52.31432695,50.22910268,50.80782131
2017-11-10,51.24874979,51.24874979,49.72387213,50.00863844
2017-11-13,50.23828869,50.7986353,48.63992295,49.39317577
2017-11-14,49.604454,49.604454,48.99817734,49.13596749
2017-11-15,49.4207338,49.4207338,47.98771624,48.82364315
2017-11-16,48.54806285,50.4311949,48.09794836,48.685853
2017-11-17,48.62155093,49.59526799,47.767252,48.05201831
2017-11-20,48.00608826,49.1451535,46.86702302,49.12678148
2017-11-21,48.70422502,49.20026956,47.65701988,48.4102727
2017-11-22,48.41945871,48.89713123,46.848651,47.3998116
2017-11-23,47.38143958,47.38143958,45.26865728,45.49830753
2017-11-24,45.35133137,45.64528369,44.12040603,44.16633608
2017-11-27,43.62436149,46.01272409,43.174247,45.57179561
2017-11-28,45.46156349,46.2056303,45.011449,45.90249197
2017-11-29,45.86574793,46.5730707,44.83691481,45.66365571
2017-11-30,45.33295935,47.28957948,45.29621531,46.2974904
2017-12-01,45.95760803,47.29876549,45.93923601,47.27120746
2017-12-04,47.04155721,48.30004058,46.21481631,48.07957634
2017-12-05,48.30922659,49.53096592,47.05992923,47.72132195
2017-12-06,47.1242313,48.2265525,45.96679404,47.79481003
2017-12-07,47.767252,47.8591121,46.5730707,46.848651
2017-12-08,47.02318519,47.43655564,45.62691167,47.0323712
2017-12-11,47.3079515,47.96934422,45.3788894,46.15970025
2017-12-12,45.81981788,47.75806599,45.24109925,47.29876549
2017-12-13,47.17016135,47.17016135,46.07702616,47.05992923
2017-12-14,46.76597691,47.11504529,46.26074636,46.97725514
2017-12-15,46.97725514,47.1242313,45.97598005,46.68330282
2017-12-18,46.848651,46.99562716,44.02854593,46.3893505
2017-12-19,46.32504843,46.83027898,45.3788894,46.4812106
2017-12-20,46.08621217,46.64655878,45.63609768,46.0219101
2017-12-21,45.84737591,47.0323712,45.59935364,46.17807227
2017-12-22,46.04946813,46.74760489,45.08493708,45.68202773
2017-12-25,45.68202773,45.81981788,44.84610082,45.05737905
2017-12-26,44.7358687,45.2870293,44.32249825,44.98389097
2017-12-27,45.05737905,46.39853651,44.56133451,46.01272409
2017-12-28,45.85656192,45.85656192,44.68993865,45.11249511
2017-12-29,44.93796092,45.6544697,44.74505471,45.4707495
2018-01-02,45.70039975,48.67666699,45.22272723,48.26329654
2018-01-03,48.05201831,48.67666699,47.4916717,48.23573851
2018-01-04,47.97853023,48.685853,47.86829811,48.21736649
2018-01-05,48.21736649,48.39190068,47.6753919,47.84992609
2018-01-08,47.91422816,49.5125939,47.40899761,49.07166542
2018-01-09,48.7777131,49.07166542,47.93260018,48.2265525
2018-01-10,48.10713437,48.19899447,46.6649308,46.72923287
2018-01-11,46.85783701,46.85783701,45.8381899,46.42609454
2018-01-12,46.49958262,46.848651,46.0219101,46.71086085
2018-01-15,46.7567909,46.78434893,45.2870293,45.96679404
2018-01-16,45.54423758,45.93923601,43.76215164,45.5626096
2018-01-17,45.4707495,45.4707495,43.174247,44.12959204
2018-01-18,43.92749982,44.16633608,43.27529311,43.59680346
2018-01-19,43.6335475,43.91831381,41.86983358,42.39343615
2018-01-22,42.09029782,44.25819618,42.09029782,43.65191952
2018-01-23,43.65191952,44.12040603,42.31076206,43.82645371
2018-01-24,43.6335475,45.36051738,43.19261902,44.91040289
2018-01-25,45.26865728,45.26865728,43.86319775,43.89075578
2018-01-26,44.17552209,44.51540446,43.37633922,44.01017391
2018-01-29,44.17552209,45.18598319,42.99971281,43.07320089
2018-01-30,42.4393662,43.30285114,42.4393662,42.68738847
2018-01-31,43.15587498,43.5416874,42.45773822,43.07320089
2018-02-01,43.07320089,43.6335475,41.7963455,43.28447912
2018-02-02,42.79762059,43.6335475,42.255646,43.29366513
2018-02-05,43.2661071,44.32249825,42.255646,44.2765682
2018-02-06,43.64273351,43.64273351,41.74122944,41.75041545
2018-02-07,41.89739161,43.15587498,40.85937248,41.7963455
2018-02-08,42.24645999,42.46692423,40.67565228,42.0719258
2018-02-09,41.337045,42.06273979,39.97751552,40.18879375
2018-02-12,40.12449168,42.66901645,40.12449168,42.59552837
2018-02-13,42.78843458,44.16633608,42.78843458,43.39471124
2018-02-14,42.81599261,43.83563972,42.8068066,43.55087341
2018-02-22,44.092848,45.46156349,43.62436149,45.36970339
2018-02-23,45.1033091,45.60853965,44.6440086,45.20435521
2018-02-26,45.52586556,46.43528055,45.52586556,46.0219101
2018-02-27,45.81981788,46.34342045,45.61772566,46.1137702
2018-02-28,46.1137702,47.43655564,45.40644743,47.14260332
2018-03-01,46.4812106,48.84201517,46.4812106,48.70422502
2018-03-02,48.63992295,48.63992295,47.13341731,47.35388155
2018-03-05,47.9509722,47.9509722,46.72923287,47.39062559
2018-03-06,47.38143958,48.2265525,47.13341731,47.99690225
2018-03-07,48.20818048,48.24492452,46.85783701,47.45492766
2018-03-08,47.20690539,48.3184126,46.1137702,46.4812106
2018-03-09,46.7567909,48.66748098,46.7567909,48.54806285
2018-03-12,48.64910896,50.31177677,48.64910896,49.26457163
2018-03-13,48.83282916,49.31050168,47.98771624,48.37352866
2018-03-14,47.767252,48.27248255,47.47329968,47.73969397
2018-03-15,47.94178619,47.94178619,47.07830125,47.57434579
2018-03-16,47.77643801,48.63992295,47.767252,48.21736649
2018-03-19,48.21736649,49.0532934,48.18062245,48.51131881
2018-03-20,48.06120432,48.39190068,47.82236806,48.05201831
2018-03-21,48.05201831,48.38271467,47.3998116,47.51004372
2018-03-22,47.82236806,48.2265525,47.26202145,47.75806599
2018-03-23,46.80272095,47.96015821,46.39853651,47.53760175
2018-03-26,47.3079515,47.62946185,45.6544697,47.10585928
2018-03-27,47.5835318,47.5835318,46.77516292,47.2160914
2018-03-28,47.02318519,47.3079515,46.58225671,46.85783701
2018-03-29,47.40899761,50.03619647,47.20690539,48.9614333
2018-03-30,48.46538876,50.9823555,48.24492452,50.63328712
2018-04-02,50.523055,51.41409797,48.94306128,48.97061931
2018-04-03,48.57562088,49.76980218,47.99690225,49.59526799
2018-04-04,49.30131567,51.6253762,48.5021328,50.63328712
2018-04-09,50.01782445,50.94561146,49.65038405,50.34852081
2018-04-10,49.91677834,50.41282288,48.685853,49.52177991
2018-04-11,49.54015193,50.2474747,48.97980532,49.84329026
2018-04-12,49.73305814,50.23828869,48.8695732,49.73305814
2018-04-13,49.76980218,50.9823555,49.3288737,50.21991667
2018-04-16,49.99026642,50.6149151,49.4207338,50.51386899
2018-04-17,50.97316949,51.00072752,49.24619961,49.29212966
2018-04-18,49.06247941,50.01782445,47.37225357,48.17143644
2018-04-19,47.84074008,48.17143644,46.86702302,47.56515978
2018-04-20,46.94969711,47.767252,44.3684283,46.41690853
2018-04-23,45.00226299,46.14132823,44.15715007,45.02982102
2018-04-24,45.48912152,47.767252,44.35005628,47.56515978
2018-04-25,47.5835318,48.0428323,46.96806913,47.02318519
2018-04-26,47.38143958,47.5835318,46.2056303,46.81190696
2018-04-27,46.81190696,48.18062245,46.01272409,47.43655564
2018-05-02,48.685853,49.5125939,47.34469554,48.75934108
2018-05-03,48.67666699,49.59526799,48.23573851,48.69503901
2018-05-04,48.25411053,50.0637545,48.25411053,50.04538248
2018-05-07,50.3393348,50.53224101,49.16352552,49.98108041
2018-05-08,49.98108041,50.00863844,48.71341103,49.5125939
2018-05-09,49.08085143,49.58608198,48.87875921,49.31968769
2018-05-10,49.10840946,49.56770996,48.73178305,49.31050168
2018-05-11,49.2370136,51.14770368,48.8695732,50.78026328
2018-05-14,51.40491196,52.7276974,51.18444772,51.40491196
2018-05-15,52.16735079,52.16735079,50.66084515,52.02037463
2018-05-16,51.8090964,53.16862588,51.48758605,52.2683969
2018-05-17,52.23165286,53.15943987,52.13979276,52.8195575
2018-05-18,52.360257,55.5753605,52.02037463,54.64757349
2018-05-21,54.64757349,56.48477549,53.8300186,54.71187556
2018-05-22,55.0241999,56.38372938,54.6567595,56.17245115
2018-05-23,56.41128741,59.709065,56.41128741,57.75244487
2018-05-24,57.871863,58.20255936,56.1265211,57.37581846
2018-05-25,57.31151639,57.31151639,55.2997802,55.58454651
2018-05-28,55.5753605,58.44139562,55.16199005,58.29441946
2018-05-29,57.66058477,58.22093138,55.80501075,57.31151639
2018-05-30,55.63047656,57.19209826,55.07012995,56.17245115
2018-05-31,56.17245115,57.45849255,56.13570711,57.1369822
2018-06-01,57.4125625,57.871863,54.76699162,56.43884544
2018-06-04,56.42047342,57.76163088,52.52560518,54.98745586
2018-06-05,54.63838748,56.75116978,53.65548441,56.16326514
2018-06-06,56.02547499,56.70523973,54.08722688,54.80373566
2018-06-07,55.7373528,55.7373528,53.216568,54.15952824
2018-06-08,54.01948464,54.86908248,52.89913584,53.9634672
2018-06-11,54.06616584,55.24253208,53.94479472,54.68235768
2018-06-12,55.42925688,55.98943128,53.216568,55.96142256
2018-06-13,55.4572656,55.46660184,53.83275984,54.15952824
2018-06-14,53.31926664,54.22488192,53.31926664,53.83275984
2018-06-15,53.8234236,54.59833152,52.8431184,54.41160672
2018-06-19,48.9685788,54.65434896,48.9685788,53.5433364
2018-06-20,53.2632492,56.19482856,50.9291892,54.85041
2018-06-21,54.85041,55.54129176,53.4966552,54.20620944
2018-06-22,53.216568,56.55894192,53.216568,55.6906716
2018-06-25,56.49358824,57.7913256,55.6439904,56.21350104
2018-06-26,56.19482856,56.2975272,55.1771784,55.98009504
2018-06-27,55.72801656,56.73633048,53.8701048,54.29957184
2018-06-28,54.97178112,54.97178112,52.91780832,54.04749336
2018-06-29,53.68338,56.3442084,53.68338,55.91474136
2018-07-02,56.01744,57.12845256,54.22488192,55.7373528
2018-07-03,55.3639032,55.5039468,53.36594784,54.77572008
2018-07-04,54.617004,54.93443616,52.8431184,53.66470752
2018-07-05,53.08586064,54.5236416,52.39497888,53.0765244
2018-07-06,53.29125792,53.29125792,50.2756524,52.749756
2018-07-09,52.7030748,53.9634672,51.87214944,53.66470752
2018-07-10,53.71138872,54.29957184,52.8431184,53.62736256
2018-07-11,53.216568,53.8701048,50.56507584,53.3099304
2018-07-12,53.50599144,54.9904536,52.749756,54.383598
2018-07-13,54.0568296,54.617004,52.2362628,54.48629664
2018-07-16,54.15952824,54.5703228,52.9364808,53.05785192
2018-07-17,52.9364808,52.9364808,51.1625952,52.43232384
2018-07-18,51.87214944,54.7103664,51.34932,53.81408736
2018-07-19,53.8234236,54.04749336,52.18024536,52.27360776
2018-07-20,52.27360776,53.1698868,51.582726,52.282944
2018-07-23,52.1429004,53.216568,52.1429004,52.6097124
2018-07-24,52.91780832,52.91780832,51.22794888,51.32131128
2018-07-25,51.32131128,51.77878704,50.89184424,51.15325896
2018-07-26,51.15325896,52.08688296,50.91051672,51.54538104
2018-07-27,51.63874344,51.63874344,50.415696,51.19060392
2018-07-30,51.17193144,51.19060392,49.482072,50.00490144
2018-07-31,49.9955652,49.9955652,48.56712048,49.7621592
2018-08-01,49.715478,50.12627256,49.00592376,49.36070088
2018-08-02,49.36070088,49.36070088,46.7745624,47.54013408
2018-08-03,46.93327848,49.01526,46.85858856,48.13765344
2018-08-06,48.1749984,49.00592376,46.81190736,48.3617232
2018-08-07,48.1749984,50.415696,47.91358368,49.948884
2018-08-08,49.93954776,50.3223336,49.08061368,49.51008072
2018-08-09,49.2953472,50.80781808,48.60446544,50.2289712
2018-08-10,49.68746928,50.77980936,49.68746928,50.15428128
2018-08-13,50.03291016,51.2559576,49.2953472,50.77047312
2018-08-14,50.77047312,52.59103992,50.7424644,51.34932
2018-08-15,50.99454288,51.69476088,48.33371448,48.6418104
2018-08-16,47.88557496,49.2019848,46.60651008,48.65114664
2018-08-17,48.548448,49.1553036,48.02561856,48.90322512
2018-08-20,49.65946056,49.65946056,45.747576,47.148012
2018-08-21,46.6812,47.43743544,46.28907792,46.914606
2018-08-22,47.29739184,47.29739184,44.813952,45.16872912
2018-08-23,44.63656344,46.8212436,44.14174272,46.67186376
2018-08-24,46.76522616,47.02664088,46.1677068,46.41044904
2018-08-27,46.67186376,47.0546496,45.99031824,46.61584632
2018-08-28,46.61584632,48.315042,46.52248392,47.67084144
2018-08-29,47.96960112,48.06296352,46.6812,46.9612872
2018-08-30,47.148012,47.59615152,46.3544316,46.60651008
2018-08-31,45.9343008,47.07332208,45.72890352,46.61584632
2018-09-03,46.84925232,47.41876296,42.40520208,46.67186376
2018-09-04,46.05567192,47.68951392,45.89695584,47.0546496
2018-09-05,47.148012,47.8015488,46.3077504,46.5878376
2018-09-06,46.5878376,47.13867576,45.747576,46.27040544
2018-09-07,46.61584632,46.99863216,45.4208076,45.82226592
2018-09-10,46.52248392,47.2880556,45.747576,47.148012
2018-09-11,46.38244032,46.97995968,44.813952,45.15939288
2018-09-12,45.36479016,46.03699944,43.77762936,44.6739084
2018-09-13,44.35647624,45.2340828,43.76829312,44.23510512
2018-09-14,44.1604152,45.25275528,43.68426696,44.71125336
2018-09-17,44.70191712,44.70191712,43.04940264,44.00169912
2018-09-18,43.98302664,45.2340828,43.80563808,44.98200432
2018-09-19,45.26209152,46.56916512,44.72992584,45.99031824
2018-09-20,46.00899072,46.3077504,45.280764,45.52350624
2018-09-21,45.80359344,48.52977552,45.43948008,48.19367088
2018-09-25,47.99760984,48.88455264,47.07332208,47.23203816
2018-09-26,47.46544416,48.3617232,46.79323488,47.68951392
2018-09-27,48.07229976,48.2683608,47.39075424,48.07229976
2018-09-28,47.53079784,49.2019848,47.53079784,48.88455264
2018-10-08,47.9882736,47.9882736,46.0276632,46.6345188
2018-10-09,46.28907792,46.75588992,44.77660704,44.813952
2018-10-10,44.77660704,45.80359344,44.5338648,44.80461576
